HCPCS Code,Description,NDC,Drug Name,Pkg Size,Pkg Qty,BUPP,Payment Limit,ASP,SI,Effective Start Date
J9075,"Inj, cyclophosphamide, nos",72572-0087-01,Cyclophosphamide,1.0,1,100.0,0.585,0.552,K,2026-01-01
J9075,"Inj, cyclophosphamide, nos",72603-0104-01,Cyclophosphamide,1.0,1,100.0,0.585,0.552,K,2026-01-01
J9075,"Inj, cyclophosphamide, nos",72603-0326-01,Cyclophosphamide,1.0,1,200.0,0.585,0.552,K,2026-01-01
J9075,"Inj, cyclophosphamide, nos",81298-8110-01,Cyclophosphamide,1.0,1,100.0,0.585,0.552,K,2026-01-01
J9075,"Inj, cyclophosphamide, nos",81298-8112-01,Cyclophosphamide,1.0,1,200.0,0.585,0.552,K,2026-01-01
J9075,"Inj, cyclophosphamide, nos",81298-8114-01,Cyclophosphamide,1.0,1,400.0,0.585,0.552,K,2026-01-01
J9076,"Inj, cyclophos (baxter) 5mg",00338-9777-01,Cyclophosphamide,2.5,1,100.0,4.92,4.642,K,2026-01-01
J9076,"Inj, cyclophos (baxter) 5mg",00338-9779-01,Cyclophosphamide,5.0,1,200.0,4.92,4.642,K,2026-01-01
J9100,Cytarabine hcl 100 mg inj,25021-0223-20,Cytarabine,20.0,1,20.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,25021-0229-05,Cytarabine,5.0,5,5.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,61703-0155-01,Cytarabine,20.0,1,20.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,61703-0303-46,Cytarabine,50.0,1,10.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,61703-0304-36,Cytarabine,25.0,1,5.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,61703-0305-38,Cytarabine,5.0,5,5.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,61703-0319-22,Cytarabine,20.0,1,20.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,63323-0120-20,Cytarabine,1.0,1,20.0,0.835,0.788,N,2026-01-01
J9100,Cytarabine hcl 100 mg inj,71288-0109-20,Cytarabine,20.0,1,20.0,0.835,0.788,N,2026-01-01
J9118,Inj. calaspargase pegol-mknl,72694-0515-01,Asparlas,5.0,1,375.0,82.075,77.429,K,2026-01-01
J9119,"Inj., cemiplimab-rwlc, 1 mg",61755-0008-01,Libtayo,7.0,1,350.0,28.691,27.067,K,2026-01-01
J9120,Dactinomycin injection,39822-2100-02,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,42658-0008-01,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,55150-0431-01,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,55150-0928-02,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,67457-0513-05,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,67457-0928-02,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9120,Dactinomycin injection,71288-0129-02,Dactinomycin,1.0,1,1.0,307.985,290.552,K,2026-01-01
J9130,Dacarbazine 100 mg inj,00143-9245-10,Dacarbazine,1.0,10,20.0,4.124,3.891,N,2026-01-01
J9130,Dacarbazine 100 mg inj,63323-0127-10,Dacarbazine,1.0,10,10.0,4.124,3.891,N,2026-01-01
J9130,Dacarbazine 100 mg inj,63323-0128-20,Dacarbazine,1.0,10,20.0,4.124,3.891,N,2026-01-01
J9130,Dacarbazine 100 mg inj,71288-0174-21,Dacarbazine,1.0,10,20.0,4.124,3.891,N,2026-01-01
J9144,"Daratumumab, hyaluronidase",57894-0503-01,Darzalex Faspro,15.0,1,180.0,55.058,51.942,K,2026-01-01
J9145,"Injection, daratumumab 10 mg",57894-0505-05,Darzalex,5.0,1,10.0,70.788,66.781,K,2026-01-01
J9145,"Injection, daratumumab 10 mg",57894-0505-20,Darzalex,20.0,1,40.0,70.788,66.781,K,2026-01-01
J9150,Daunorubicin injection,00143-9550-01,Daunorubicin HCl,10.0,1,5.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,00143-9551-10,Daunorubicin HCl,4.0,10,20.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,42658-0019-01,Daunorubicin Hcl,10.0,1,5.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,42658-0021-01,Daunorubicin HCl,4.0,1,2.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,42658-0021-02,Daunorubicin HCl,4.0,10,20.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,42658-0021-91,Daunorubicin HCl,4.0,1,2.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,42658-0021-92,Daunorubicin HCl,4.0,10,20.0,26.326,24.836,K,2026-01-01
J9150,Daunorubicin injection,71288-0182-05,Daunorubicin HCl,4.0,10,20.0,26.326,24.836,K,2026-01-01
J9153,"Inj daunorubicin, cytarabine",68727-0745-02,Vyxeos,1.0,2,88.0,260.49,245.745,K,2026-01-01
J9155,Degarelix injection,55566-8303-01,Firmagon,1.0,1,80.0,4.45,4.198,K,2026-01-01
J9155,Degarelix injection,55566-8403-01,Firmagon,1.0,2,240.0,4.45,4.198,K,2026-01-01
J9171,Docetaxel injection,00143-9204-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00143-9205-01,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0016-01,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0201-02,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0201-10,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0201-20,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0365-01,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0366-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0367-01,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-0368-01,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-1732-01,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-2026-01,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-4235-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-5068-01,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00409-7870-01,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00955-1020-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00955-1021-04,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,00955-1022-08,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,16729-0267-63,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,16729-0267-64,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,16729-0267-65,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,23155-0903-31,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,23155-0904-31,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,23155-0905-31,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,25021-0245-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,25021-0245-04,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,25021-0254-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,25021-0254-16,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,43066-0001-01,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,43066-0006-01,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,43066-0010-01,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,45963-0734-54,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,45963-0765-52,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,47335-0323-40,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,47335-0895-40,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,50742-0431-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,50742-0463-16,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,55150-0378-01,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,55150-0379-01,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,55150-0380-01,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,62332-0678-02,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,62332-0678-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,62332-0678-16,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,66758-0050-01,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,66758-0050-02,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,66758-0050-03,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,67457-0531-02,Docetaxel,2.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,67457-0532-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,67457-0533-16,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,67457-0781-08,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,70121-1221-01,Docetaxel,1.0,1,20.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,70121-1222-01,Docetaxel,4.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,70121-1223-01,Docetaxel,8.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,71288-0144-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,71288-0144-16,Docetaxel,16.0,1,160.0,0.651,0.614,N,2026-01-01
J9171,Docetaxel injection,72078-0040-08,Docetaxel,8.0,1,80.0,0.651,0.614,N,2026-01-01
J9172,"Docetaxel (docivyx), 1 mg",83831-0101-02,Docivyx,2.0,1,20.0,49.757,46.941,G,2026-01-01
J9172,"Docetaxel (docivyx), 1 mg",83831-0102-08,Docivyx,8.0,1,80.0,49.757,46.941,G,2026-01-01
J9172,"Docetaxel (docivyx), 1 mg",83831-0103-16,Docivyx,16.0,1,160.0,49.757,46.941,G,2026-01-01
J9173,"Inj., durvalumab, 10 mg",00310-4500-12,Imfinzi,2.4,1,12.0,86.27,81.387,K,2026-01-01
J9173,"Inj., durvalumab, 10 mg",00310-4611-50,Imfinzi,10.0,1,50.0,86.27,81.387,K,2026-01-01
J9176,"Injection, elotuzumab, 1mg",00003-2291-11,Empliciti,1.0,1,300.0,8.037,7.582,K,2026-01-01
J9176,"Injection, elotuzumab, 1mg",00003-4522-11,Empliciti,1.0,1,400.0,8.037,7.582,K,2026-01-01
J9177,Inj enfort vedo-ejfv 0.25mg,51144-0020-01,Padcev,1.0,1,80.0,36.718,34.64,K,2026-01-01
J9177,Inj enfort vedo-ejfv 0.25mg,51144-0030-01,Padcev,1.0,1,120.0,36.718,34.64,K,2026-01-01
J9178,"Inj, epirubicin hcl, 2 mg",00009-5091-01,Ellence,25.0,1,25.0,1.973,1.861,N,2026-01-01
J9178,"Inj, epirubicin hcl, 2 mg",00009-5091-25,Ellence,25.0,1,25.0,1.973,1.861,N,2026-01-01
J9178,"Inj, epirubicin hcl, 2 mg",00009-5093-01,Ellence,100.0,1,100.0,1.973,1.861,N,2026-01-01
J9178,"Inj, epirubicin hcl, 2 mg",00009-5093-10,Ellence,100.0,1,100.0,1.973,1.861,N,2026-01-01
J9179,Eribulin mesylate injection,00143-9167-01,Eribulin Mesylate,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9179,Eribulin mesylate injection,00781-3391-94,Eribulin Mesylate,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9179,Eribulin mesylate injection,10019-0080-01,Eribulin Mesylate,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9179,Eribulin mesylate injection,60505-6289-00,Eribulin Mesylate,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9179,Eribulin mesylate injection,62856-0389-01,Halaven,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9179,Eribulin mesylate injection,81298-3890-01,Eribulin Mesylate,2.0,1,10.0,72.608,68.498,K,2026-01-01
J9181,Etoposide injection,00143-9376-01,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,00143-9510-01,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,00143-9511-01,Etoposide,25.0,1,50.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,00143-9512-01,Etoposide,50.0,1,100.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,16729-0114-08,Etoposide,25.0,1,50.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,16729-0114-11,Etoposide,50.0,1,100.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,16729-0114-31,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,61269-0410-20,Etopophos,1.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,63323-0104-05,Etoposide,5.0,10,100.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,63323-0104-06,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,63323-0104-25,Etoposide,25.0,1,50.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,63323-0104-50,Etoposide,50.0,1,100.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,68001-0265-25,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,68001-0265-26,Etoposide,25.0,1,50.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,68001-0265-27,Etoposide,50.0,1,100.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,71288-0175-05,Etoposide,5.0,1,10.0,1.044,0.985,N,2026-01-01
J9181,Etoposide injection,71288-0176-25,Etoposide,25.0,1,50.0,1.044,0.985,N,2026-01-01
J9185,Fludarabine phosphate inj,24201-0237-01,Fludarabine Phosphate,1.0,1,1.0,81.409,76.801,K,2026-01-01
J9185,Fludarabine phosphate inj,25021-0242-02,Fludarabine Phosphate,2.0,1,1.0,81.409,76.801,K,2026-01-01
J9185,Fludarabine phosphate inj,45963-0609-55,Fludarabine Phosphate,1.0,1,1.0,81.409,76.801,K,2026-01-01
J9185,Fludarabine phosphate inj,59923-0604-02,Fludarabine Phosphate,2.0,1,1.0,81.409,76.801,K,2026-01-01
J9185,Fludarabine phosphate inj,63323-0192-02,Fludarabine Phosphate,1.0,1,1.0,81.409,76.801,K,2026-01-01
J9190,Fluorouracil injection,16729-0276-38,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,25021-0215-98,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,25021-0215-99,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,55150-0498-01,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,62332-0751-50,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,62332-0779-31,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-10,Fluorouracil,10.0,10,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-18,Fluorouracil,10.0,10,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-19,Fluorouracil,10.0,10,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-20,Fluorouracil,20.0,10,20.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-28,Fluorouracil,20.0,10,20.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-51,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-58,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-59,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-61,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-68,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,63323-0117-69,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0524-30,Fluorouracil,10.0,10,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0524-31,Fluorouracil,20.0,10,20.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0525-27,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0525-32,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0627-27,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,68001-0628-32,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,70700-0186-23,Fluorouracil,10.0,10,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,70700-0187-23,Fluorouracil,20.0,10,20.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,70700-0188-22,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,70700-0189-22,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,71288-0154-76,Fluorouracil,100.0,1,10.0,1.941,1.831,N,2026-01-01
J9190,Fluorouracil injection,71288-0170-75,Fluorouracil,50.0,1,5.0,1.941,1.831,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),16729-0391-30,Gemcitabine,2.0,1,1.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),16729-0419-03,Gemcitabine,10.0,1,5.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),16729-0423-33,Gemcitabine,15.0,1,8.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),16729-0426-05,Gemcitabine,20.0,1,10.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),68001-0342-34,Gemcitabine,2.0,1,1.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),68001-0348-36,Gemcitabine,10.0,1,5.0,5.29,4.991,N,2026-01-01
J9196,Inj gemcitabine hcl (accord),68001-0359-37,Gemcitabine,20.0,1,10.0,5.29,4.991,N,2026-01-01
J9200,Floxuridine injection,81643-9270-01,Floxuridine,1.0,1,1.0,4254.923,4014.078,K,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0181-01,Gemcitabine,26.3,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0181-25,Gemcitabine,26.3,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0182-01,Gemcitabine,52.6,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0182-25,Gemcitabine,52.6,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0183-01,Gemcitabine,5.26,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0183-25,Gemcitabine,5.26,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0185-01,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0186-01,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,00409-0187-01,Gemcitabine,1.0,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,16714-0909-01,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,16714-0930-01,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0234-10,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0235-50,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0235-51,Gemcitabine,1.0,10,50.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0239-05,Gemcitabine,5.26,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0239-26,Gemcitabine,26.3,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,25021-0239-52,Gemcitabine,52.6,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,63323-0102-13,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,63323-0102-94,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,63323-0125-53,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,63323-0125-94,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,63323-0126-03,Gemcitabine,1.0,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,67457-0616-10,Gemcitabine,5.26,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,67457-0617-30,Gemcitabine,26.3,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,67457-0618-10,Gemcitabine,52.6,1,10.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,70860-0205-50,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,71288-0113-10,Gemcitabine,1.0,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,71288-0114-50,Gemcitabine,1.0,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,71288-0117-06,Gemcitabine,5.26,1,1.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,71288-0117-28,Gemcitabine,26.3,1,5.0,3.59,3.387,N,2026-01-01
J9201,In gemcitabine hcl nos 200mg,71288-0117-54,Gemcitabine,52.6,1,10.0,3.59,3.387,N,2026-01-01
J9202,Goserelin acetate implant,50090-3466-00,Zoladex,1.0,1,1.0,777.502,733.492,K,2026-01-01
J9202,Goserelin acetate implant,70720-0950-36,Zoladex,1.0,1,1.0,777.502,733.492,K,2026-01-01
J9202,Goserelin acetate implant,70720-0951-30,Zoladex,1.0,1,3.0,777.502,733.492,K,2026-01-01
J9203,Gemtuzumab ozogamicin 0.1 mg,00008-4510-01,Mylotarg,1.0,1,45.0,240.165,226.571,K,2026-01-01
J9204,"Inj mogamulizumab-kpkc, 1 mg",42747-0761-01,Poteligeo,5.0,1,20.0,253.467,239.12,K,2026-01-01
J9205,Inj irinotecan liposome 1 mg,15054-0043-01,Onivyde,10.0,1,43.0,65.956,62.223,K,2026-01-01
J9206,Irinotecan injection,00009-0082-02,Camptosar,15.0,1,15.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00009-0112-05,Camptosar,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00009-7529-03,Camptosar,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00009-7529-04,Camptosar,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00009-7529-05,Camptosar,15.0,1,15.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00009-7529-10,Camptosar,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00143-9701-01,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,00143-9702-01,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,16714-0027-01,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,16714-0131-01,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,25021-0230-02,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,25021-0230-05,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,45963-0614-51,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,45963-0614-55,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,50742-0401-02,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,50742-0402-05,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,55150-0352-01,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,55150-0353-01,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,55150-0354-01,Irinotecan HCl,15.0,1,15.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,60505-6128-00,Irinotecan HCl,2.0,1,2.0,1.794,1.692,N,2026-01-01
J9206,Irinotecan injection,60505-6128-01,Irinotecan HCl,5.0,1,5.0,1.794,1.692,N,2026-01-01
